tp,xp,yp,area,aspect,angle,normalized_angle,rvec1_frame,rvec2_frame,rvec3_frame,tvec1_frame,tvec2_frame,tvec3_frame
2563,1021.1647061508095,426.97226373977435,43823.5,1.4615384615384615,82.69580078125,82.69580078125,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2564,1021.2306003344672,426.74080310045764,43950.5,1.453551912568306,82.93989562988281,82.93989562988281,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2565,1021.6334498367042,426.1592581982085,43632.5,1.456043956043956,83.20511627197266,83.20511627197266,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2566,1021.3861260581965,426.06475420136866,43765.5,1.4615384615384615,83.0553207397461,83.0553207397461,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2567,1021.9405812718281,425.41758565085473,43617.0,1.4480874316939891,83.0778579711914,83.0778579711914,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2568,1021.7888041004895,425.1365335846338,43507.0,1.456043956043956,82.39469146728516,82.39469146728516,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2569,1021.8047819162205,424.91417112812536,43427.5,1.456043956043956,83.18222045898438,83.18222045898438,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2570,1022.0083311369079,424.6877294309539,43631.5,1.4480874316939891,83.56642150878906,83.56642150878906,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2571,1021.9868985094181,424.3504840272909,43506.5,1.456043956043956,82.89372253417969,82.89372253417969,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2572,1022.3272870206592,423.7670724517046,43249.5,1.456043956043956,83.52750396728516,83.52750396728516,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
